XNAME,FULLNAME,COND,FIRST,LAST,G,S,H,Cp,Table2_NAME,Table2_FORMULA,Table2_Mineral_Name,molar_volume(cm^3/mol),molar_volume(J/bar),Table2_Quelle,Table2_Bemerkungen,Table4.XNAME,Table4.SOURCE,Table4.ENTAL,Table4.FIRST,Table4.LAST,Table4.INTERV,Table4.G0,Table4.LT1,Table4.UT1,Table4.A1,Table4.B1,Table4.C1,Table4.D1,Table4.E1,Table4.F1,Table4.LT2,Table4.UT2,Table4.A2,Table4.B2,Table4.C2,Table4.D2,Table4.E2,Table4.F2,Table4.LT3,Table4.UT3,Table4.A3,Table4.B3,Table4.C3,Table4.D3,Table4.E3,Table4.F3,Table4.LT4,Table4.UT4,Table4.A4,Table4.B4,Table4.C4,Table4.D4,Table4.E4,Table4.F4,Table4.LT5,Table4.UT5,Table4.A5,Table4.B5,Table4.C5,Table4.D5,Table4.E5,Table4.F5,Table4.LT6,Table4.UT6,Table4.A6,Table4.B6,Table4.C6,Table4.D6,Table4.E6,Table4.F6
C2F2H2_CIS,[CIS],(G),298.15,6000,-297192.2884,268.5745548,-313199.6238,58.28710327,,,,,,,,C2F2H2_CIS,297,-325.893,298.15,6000,2,-297192.2884,298.15,1500,24.32691193,0.157843677,-449464,0,-9.72311E-05,2.25823E-08,1500,6000,122.4547577,0.005086092,-22657866,0,-9.1592E-07,5.78847E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFOH,[],(G),298.15,6000,-369778.0235,246.7038525,-374591.5169,40.47844823,,,,,,,,CFOH,300,-385.039,298.15,6000,2,-369778.0235,298.15,1500,15.82047081,0.097597949,37890,0,-5.86919E-05,1.32145E-08,1500,6000,77.91668701,0.002529415,-13708440,0,-4.57481E-07,2.9003E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFO,[],(G),298.15,6000,-190572.6185,249.0129008,-179411.4867,38.92032071,,,,,,,,CFO,285,-189.804,298.15,6000,2,-190572.6185,298.15,1500,27.15742874,0.05049411,-54886,0,-3.23235E-05,7.50309E-09,1500,6000,60.19168854,-0.001653461,-7079106,0,4.13067E-07,-2.32964E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF2O,[],(G),298.15,6000,-627555.4126,258.8397072,-640003.9768,47.33029485,,,,,,,,CF2O,286,-651.134,298.15,6000,2,-627555.4126,298.15,1500,29.46111298,0.093075244,-417516,0,-6.28651E-05,1.52397E-08,1500,6000,81.85855103,0.000633739,-8519200,0,-1.1614E-07,7.43445E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,[],(G),298.15,20000,567339.681,182.934618,597361.9522,29.18193235,,,,,,,,CH,254,588.735,298.15,20000,3,567339.681,298.15,1500,30.16825867,-0.007261794,8932,0,1.33176E-05,-3.98248E-09,1500,6000,34.47802734,0.003779604,-8062520,0,-3.28807E-07,-1.74179E-11,6000,20000,88.58021545,-0.00910251,-261647082,0,4.57829E-07,-8.14038E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH2,[],(G),298.15,6000,373408.0607,194.7916494,390421.1048,33.76706795,,,,,,,,CH2,256,380.481,298.15,6000,2,373408.0607,298.15,1500,29.62883377,0.00834832,77220,0,1.01098E-05,-4.45965E-09,1500,6000,50.60843658,0.004516788,-13278556,0,-7.92614E-07,4.77336E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH3,[],(G),298.15,6000,145225.7857,193.8498633,146300.9917,38.40537698,,,,,,,,CH3,257,135.935,298.15,6000,2,145225.7857,298.15,1500,27.13246536,0.0386914,24984,0,-5.76033E-06,-1.20472E-09,1500,6000,69.0607605,0.006754796,-19409702,0,-1.21407E-06,7.66173E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH4,[],(G),298.15,6000,-58528.00082,186.2687562,-74597.20506,35.70367296,,,,,,,,CH4,258,-84.616,298.15,6000,2,-58528.00082,298.15,1500,-1.33157086,0.109002979,708126,0,-4.02585E-05,5.6108E-09,1500,6000,88.05064392,0.012814572,-31029790,0,-1.37191E-06,1.04718E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H,[],(G),298.15,10000,498432.7477,209.6233128,534521.9546,39.64142684,,,,,,,,C2H,259,524.666,298.15,10000,3,498432.7477,298.15,1500,42.89218903,-0.001627851,-374164,0,1.80923E-05,-6.20967E-09,1500,6000,77.89024353,-0.004003004,-28433042,0,2.81131E-07,1.98138E-12,6000,10000,64.81039429,-0.000539234,24746814,0,4.45412E-08,-1.31615E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H2,[],(G),298.15,10000,209319.4436,200.8079385,227398.0817,44.01796926,,,,,,,,C2H2,260,217.391,298.15,10000,3,209319.4436,298.15,1500,42.84929657,0.033146002,-715380,0,-7.57126E-06,2.58166E-10,1500,6000,73.67929077,0.008114467,-15526670,0,-1.50405E-06,1.2878E-10,6000,10000,98.22235107,-0.007791696,36883432,0,1.6118E-06,-6.93261E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H3,[],(G),298.15,6000,247908.9992,232.7125373,259996.3287,39.46763284,,,,,,,,C2H3,261,249.717,298.15,6000,2,247908.9992,298.15,1500,6.42954826,0.122415112,169548,0,-6.43535E-05,1.33306E-08,1500,6000,93.45419312,0.007030917,-25307948,0,-1.2653E-06,7.99236E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H4,[],(G),298.15,6000,59805.80256,219.1826899,52394.68024,42.83963673,,,,,,,,C2H4,262,41.882,298.15,6000,2,59805.80256,298.15,1500,1.70850754,0.157488184,91616,0,-8.21398E-05,1.68689E-08,1500,6000,114.5028534,0.008912764,-33050858,0,-1.6053E-06,1.01462E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H5,[],(G),298.15,6000,121626.794,250.4063732,106998.2105,46.57501567,,,,,,,,C2H5,263,95.19,298.15,6000,2,121626.794,298.15,1500,-10.38705063,0.194755469,634756,0,-9.8541E-05,1.94212E-08,1500,6000,132.1192932,0.010470158,-41199010,0,-1.88949E-06,1.1955E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H6,[],(G),298.15,6000,-47705.71755,229.0505867,-84004.70158,52.45325163,,,,,,,,C2H6,264,-95.885,298.15,6000,2,-47705.71755,298.15,1500,-6.41214752,0.212066553,378980,0,-0.000102813,1.93885E-08,1500,6000,153.3945618,0.012185388,-48312688,0,-2.18702E-06,1.37363E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H,[],(G),298.15,4000,511081.0601,240.9565274,554161.461,51.6046459,,,,,,,,C3H,1424,542.616,298.15,4000,2,511081.0601,298.15,1500,46.49301147,0.045864905,-593388,0,-2.25577E-05,4.43416E-09,1500,4000,75.95854187,0.006782872,-8649234,0,-1.56465E-06,1.29869E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H4,[],(G),298.15,4000,278785.5335,243.4827376,277098.9393,52.86667845,,,,,,,,C3H4,1407,265.727,298.15,4000,2,278785.5335,298.15,1000,-14.52677917,0.280481738,111272,0,-0.00021696,6.80051E-08,1000,4000,105.0645752,0.036343182,-15877018,0,-9.47637E-06,8.74918E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H6,[],(G),298.15,4000,87305.63265,237.3668985,53297.55474,55.55240829,,,,,,,,C3H6,1403,41.89,298.15,4000,2,87305.63265,298.15,1000,-49.92435455,0.419606055,581020,0,-0.000324639,1.01621E-07,1000,4000,128.5170898,0.054444971,-23108984,0,-1.41857E-05,1.30899E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H6_*,[*],(G),298.15,4000,47862.20364,266.5293855,20411.76277,64.37224768,,,,,,,,C3H6_*,3207,6.867,298.15,4000,2,47862.20364,298.15,1500,0.87898052,0.244574268,101852,0,-0.000126551,2.55511E-08,1500,4000,157.8756714,0.027610736,-39454150,0,-6.40476E-06,5.33913E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H8,[],(G),298.15,1500,-45837.02747,270.1477457,-103856.6222,73.51300247,,,,,,,,C3H8,3000,-118.587,298.15,1500,1,-45837.02747,298.15,1500,-5.18471336,0.305360889,69614,0,-0.000157111,3.15951E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4H,[],(G),298.15,4000,699806.044,255.8254776,744884.8867,63.43443184,,,,,,,,C4H,1425,731.566,298.15,4000,2,699806.044,298.15,1500,54.8028717,0.065003406,-725800,0,-3.07392E-05,5.58946E-09,1500,4000,98.70783997,0.008138907,-12456796,0,-1.88508E-06,1.56951E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4H2,[],(G),298.15,4000,374651.9541,250.0050026,401707.6267,73.5914633,,,,,,,,C4H2,1426,387.332,298.15,4000,2,374651.9541,298.15,1500,71.32920837,0.060290417,-1229890,0,-2.20021E-05,2.94559E-09,1500,4000,114.2301941,0.013706656,-15602004,0,-3.15838E-06,2.6196E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4H4,[],(G),298.15,4000,385739.6861,251.3183621,384998.4526,60.95023691,,,,,,,,C4H4,1409,372.897,298.15,4000,2,385739.6861,298.15,1000,-24.06537247,0.359937256,81546,0,-0.000288405,9.13187E-08,1000,4000,129.212677,0.036978424,-18752262,0,-9.65917E-06,8.92982E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4H6,[],(G),298.15,4000,185185.5685,261.9511806,156698.2561,64.39344602,,,,,,,,C4H6,1408,144.143,298.15,4000,2,185185.5685,298.15,1000,-59.08926392,0.490294727,711336,0,-0.000380486,1.17794E-07,1000,4000,154.9648132,0.053764648,-27013374,0,-1.40757E-05,1.30346E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COH2,[],(G),298.15,6000,-106519.6992,218.6601451,-108698.0389,35.39369991,,,,,,,,COH2,267,-118.72,298.15,6000,2,-106519.6992,298.15,1500,4.53906155,0.095352124,569034,0,-4.73688E-05,8.86177E-09,1500,6000,75.09051514,0.00390443,-18922124,0,-7.07115E-07,4.48722E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2H2,[],(G),298.15,6000,-358494.0587,248.7350044,-378806.6777,45.74533499,,,,,,,,CO2H2,268,-389.704,298.15,6000,2,-358494.0587,298.15,1500,6.87130165,0.15931709,-3402,0,-0.000104095,2.51023E-08,1500,6000,99.05740356,0.004409442,-17876344,0,-7.69169E-07,4.83735E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2H2_CIS,[CIS],(G),298.15,6000,-358512.5033,248.6573007,-378827.9898,45.2658579,,,,,,,,CO2H2_CIS,269,-389.705,298.15,6000,2,-358512.5033,298.15,1500,14.89083862,0.126442285,-103072,0,-7.43529E-05,1.67991E-08,1500,6000,96.28086853,0.005750372,-20449612,0,-1.01139E-06,6.37164E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2H2_TRANS,[TRANS],(G),298.15,6000,-342060.2396,248.7822864,-362418.2226,45.74238748,,,,,,,,CO2H2_TRANS,270,-373.375,298.15,6000,2,-342060.2396,298.15,1500,15.38238907,0.125767139,-89486,0,-7.39494E-05,1.67076E-08,1500,6000,96.33154297,0.005729581,-20326936,0,-1.00586E-06,6.33314E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COH3_1,[],(G),298.15,6000,26298.03853,232.7474932,12998.7961,37.13626495,,,,,,,,COH3,271,2.887,298.15,6000,2,26298.03853,298.15,1500,-6.48088264,0.143240869,643992,0,-7.5875E-05,1.54747E-08,1500,6000,94.8046875,0.006409671,-27032846,0,-1.15705E-06,7.32514E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COH3_2,[],(G),298.15,6000,-9460.75867,245.6254279,-20002.23903,46.45332578,,,,,,,,COH3,272,-31.196,298.15,6000,2,-9460.75867,298.15,1500,23.81186295,0.093402966,-121554,0,-4.59001E-05,9.09293E-09,1500,6000,92.85218811,0.007275865,-22414830,0,-1.30381E-06,8.21032E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COH4,[],(G),298.15,6000,-173231.1969,239.74744,-201002.3938,44.10255197,,,,,,,,COH4,273,-212.442,298.15,6000,2,-173231.1969,298.15,1500,-1.87760305,0.154949243,576004,0,-8.02229E-05,1.63606E-08,1500,6000,108.709671,0.009585686,-32060408,0,-1.71667E-06,1.08105E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2OH4_*,[*],(G),298.15,4000,-142603.1708,263.8305934,-165311.3333,55.29104889,,,,,,,,C2OH4_*,3209,-178.207,298.15,4000,2,-142603.1708,298.15,1500,4.8868866,0.184453247,309290,0,-9.65919E-05,1.94872E-08,1500,4000,123.9769745,0.018045001,-28634018,0,-4.19617E-06,3.50324E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2OH6,[],(G),298.15,6000,-185675.2117,281.4441103,-234798.7772,65.68892935,,,,,,,,C2OH6,274,-248.899,298.15,6000,2,-185675.2117,298.15,1500,5.11323071,0.236209277,55636,0,-0.000125711,2.63691E-08,1500,6000,170.1989746,0.014184039,-47085964,0,-2.56701E-06,1.62728E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3OH6_*,[*],(G),298.15,4000,-169382.5607,295.3603596,-217153.6059,74.4651402,,,,,,,,C3OH6_*,3208,-233.389,298.15,4000,2,-169382.5607,298.15,1500,-1.0620296,0.28271084,341152,0,-0.000151054,3.11979E-08,1500,4000,178.352356,0.027864368,-42699748,0,-6.47389E-06,5.40082E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COH,[],(G),298.15,6000,27256.42391,224.2415571,42003.18822,34.59884958,,,,,,,,COH,265,32.011,298.15,6000,2,27256.42391,298.15,1500,19.54308701,0.04541665,290438,0,-2.07185E-05,3.36793E-09,1500,6000,53.95522308,0.001869538,-8528126,0,-1.93526E-07,7.32959E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2H,[],(G),298.15,6000,-208864.6499,251.6114868,-213002.0628,43.58523367,,,,,,,,CO2H,266,-223.813,298.15,6000,2,-208864.6499,298.15,1500,25.70037842,0.079862402,-176166,0,-4.75901E-05,1.07944E-08,1500,6000,76.67762756,0.003097511,-12404088,0,-5.56253E-07,3.50829E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2O,[],(G),298.15,6000,259456.6956,233.5000503,291042.5202,43.08610699,,,,,,,,C2O,252,280.559,298.15,6000,2,259456.6956,298.15,1500,35.2274704,0.03779079,-155722,0,-1.98994E-05,4.22652E-09,1500,6000,56.40903473,0.005689922,-4202340,0,-8.19917E-07,3.28592E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3O2,[],(G),298.15,6000,-111664.8453,276.5377611,-97598.01452,62.17975961,,,,,,,,C3O2,253,-111.545,298.15,6000,2,-111664.8453,298.15,1500,47.84001923,0.079786731,-519432,0,-4.31276E-05,8.61772E-09,1500,6000,103.6396484,0.001618536,-13753462,0,-3.18901E-07,2.05859E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,[],(G),298.15,20000,-133867.5772,197.5615724,-110526.5195,29.15584367,,,,,,,,CO,248,-119.201,298.15,20000,3,-133867.5772,298.15,1500,24.11842346,0.01082664,172344,0,-1.23674E-06,-7.31053E-10,1500,6000,35.57843781,0.001192624,-3882044,0,-2.20813E-07,1.75795E-11,6000,20000,-25.49298859,0.002189608,1203173828,0,7.06158E-07,-3.07593E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2,[],(G),298.15,10000,-394737.7092,213.6724448,-393509.7523,37.12744085,,,,,,,,CO2,250,-402.875,298.15,10000,3,-394737.7092,298.15,1500,26.20219803,0.051161584,-169772,0,-2.90582E-05,6.20045E-09,1500,6000,56.81319427,0.004218952,-6176108,0,-1.0464E-06,1.04126E-10,6000,10000,118.6725769,-0.023059518,-88289058,0,3.23546E-06,-1.27652E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSO,[],(G),298.15,6000,-168751.3518,231.5344434,-141700.476,41.54153934,,,,,,,,CSO,420,-151.642,298.15,6000,2,-168751.3518,298.15,1500,35.69624329,0.039238409,-352392,0,-2.27209E-05,4.91676E-09,1500,6000,60.81017303,0.001230367,-5607410,0,-1.58609E-07,1.24051E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CS,[],(G),298.15,6000,231394.3688,210.4431703,279616.0685,29.79037043,,,,,,,,CS,418,270.908,298.15,6000,2,231394.3688,298.15,1500,21.78392792,0.02865387,96976,0,-1.97633E-05,4.87443E-09,1500,6000,33.4108429,0.003800791,-318520,0,-1.19209E-06,1.41748E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CS2,[],(G),298.15,6000,67438.55869,237.771132,116700.0191,45.47243951,,,,,,,,CS2,419,106.036,298.15,6000,2,67438.55869,298.15,1500,39.05472565,0.040846631,-312504,0,-2.7211E-05,6.55234E-09,1500,6000,66.07545471,-0.00126964,-7525980,0,-5.13851E-08,7.51252E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,[],(G),298.15,10000,76341.48278,174.9085224,111860.7607,20.78490991,,,,,,,,Br,65,105.663,298.15,10000,2,76341.48278,298.15,1500,22.20992279,-0.005234229,-32908,0,6.22881E-06,-1.80851E-09,1500,10000,26.17660904,-0.001332639,-5039566,0,1.2859E-07,-4.46637E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br2,[],(L),298.15,500,4.93325027,152.217638,2.281389364,76.08146573,,,,,,,,Br2,1515,-24.52,298.15,500,1,4.93325027,298.15,500,126.971,-0.3202,0,0,0.000501478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br2,[],(G),298.15,6000,-11651.64812,245.3604414,30912.39804,36.05651274,,,,,,,,Br2,67,21.186,298.15,6000,2,-11651.64812,298.15,1500,36.89647675,0.001717677,-112436,0,-1.09718E-06,3.88003E-10,1500,6000,-9.6393795,0.031838086,30780828,0,-6.48138E-06,3.96343E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrCl,[],(G),298.15,6000,-8268.261014,239.9381262,14780.63244,35.00822718,,,,,,,,BrCl,75,5.373,298.15,6000,2,-8268.261014,298.15,1500,36.19216156,0.003087386,-172018,0,-2.08452E-06,6.02401E-10,1500,6000,6.44144535,0.019388303,22457212,0,-3.40677E-06,1.62852E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrF3,[],(G),298.15,6000,-241201.9839,295.6511491,-255601.3356,67.32981327,,,,,,,,BrF3,73,-270.311,298.15,6000,2,-241201.9839,298.15,1500,71.98118591,0.023514883,-904730,0,-1.81399E-05,4.82477E-09,1500,6000,83.10516357,1.93566E-05,-1904264,0,-3.56737E-09,2.29436E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrF5,[],(G),298.15,6000,-366529.0572,323.1161598,-428803.9675,101.2888007,,,,,,,,BrF5,74,-447.974,298.15,6000,2,-366529.0572,298.15,1500,111.7783814,0.044823547,-1868668,0,-3.46076E-05,9.21056E-09,1500,6000,132.953186,3.88752E-05,-3759934,0,-7.22768E-09,4.68731E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrF,[],(G),298.15,6000,-81834.31469,228.8733815,-58850.39951,32.95066788,,,,,,,,BrF,72,-67.871,298.15,6000,2,-81834.31469,298.15,1500,33.03786469,0.00958427,-210878,0,-6.99897E-06,1.87417E-09,1500,6000,21.05150223,0.007564622,14977538,0,-2.47453E-07,-8.82259E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrH,[],(G),298.15,6000,-61275.32357,198.5989662,-36377.11434,29.1540469,,,,,,,,BrH,69,-45.028,298.15,6000,2,-61275.32357,298.15,1500,27.93085098,-0.000920027,74250,0,8.39954E-06,-3.18567E-09,1500,6000,37.96405029,-0.001084303,-6320840,0,6.42856E-07,-6.88663E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrO,[],(G),298.15,6000,102128.1871,232.5778441,125809.2398,33.70839356,,,,,,,,BrO,68,116.805,298.15,6000,2,102128.1871,298.15,1500,35.07241821,0.018510327,-473136,0,-1.93553E-05,6.04401E-09,1500,6000,19.61738586,0.012921442,13504552,0,-2.66163E-06,1.53891E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SClFO2,[],(G),298.15,6000,-529090.8474,306.0700849,-565003.5678,72.3381742,,,,,,,,SClFO2,1389,-580.116,298.15,6000,2,-529090.8474,298.15,1500,60.28744507,0.08938999,-833498,0,-6.35265E-05,1.59439E-08,1500,6000,107.4935761,0.000294171,-6857558,0,-5.40847E-08,3.46957E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SClF5,[],(G),298.15,6000,-960924.7047,318.7772697,-1047010.853,103.9783913,,,,,,,,SClF5,1388,-1065.329,298.15,6000,2,-960924.7047,298.15,1500,107.3264771,0.104477222,-2488002,0,-7.94667E-05,2.09289E-08,1500,6000,157.7408142,0.000115095,-7341988,0,-2.10592E-08,1.34387E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SClO3H,[],(G),298.15,6000,-498653.6299,309.863411,-550006.3989,79.64916863,,,,,,,,SClO3H,1392,-566.035,298.15,6000,2,-498653.6299,298.15,1500,64.27786255,0.108667773,-982224,0,-7.25995E-05,1.79252E-08,1500,6000,125.6370697,0.003506169,-13026506,0,-6.25135E-07,3.92195E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCl2O2,[],(G),298.15,6000,-316746.7422,310.6721208,-355001.9239,76.97126514,,,,,,,,SCl2O2,1391,-370.982,298.15,6000,2,-316746.7422,298.15,1500,68.22407532,0.073949048,-800412,0,-5.22224E-05,1.3043E-08,1500,6000,107.5737457,0.000254435,-5915170,0,-4.67751E-08,3.00053E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCl2O,[],(G),298.15,6000,-200115.4884,307.30129,-212000.4253,66.34242034,,,,,,,,SCl2O,1390,-226.831,298.15,6000,2,-200115.4884,298.15,1500,64.00216675,0.036368274,-564992,0,-2.6123E-05,6.60484E-09,1500,6000,82.9400177,0.000101269,-2877110,0,-1.8625E-08,1.19442E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFO3H,[],(G),298.15,6000,-701657.046,296.7703633,-753007.4848,75.11059864,,,,,,,,SFO3H,1387,-767.977,298.15,6000,2,-701657.046,298.15,1500,57.02709198,0.122867847,-1041028,0,-8.30816E-05,2.06324E-08,1500,6000,125.4976196,0.003571778,-13881310,0,-6.3678E-07,3.99483E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF4O,[],(G),298.15,6000,-926567.1523,306.8784893,-986008.8446,84.91582033,,,,,,,,SF4O,1386,-1002.36,298.15,6000,2,-926567.1523,298.15,1500,77.37312317,0.109747827,-1647306,0,-8.10103E-05,2.08994E-08,1500,6000,132.5750732,0.000225993,-7773290,0,-4.16292E-08,2.67662E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF2O2,[],(G),298.15,6000,-721809.2025,283.3999194,-760005.8345,65.72140954,,,,,,,,SF2O2,140,-773.49,298.15,6000,2,-721809.2025,298.15,1500,49.99346161,0.109131616,-925382,0,-7.78324E-05,1.95882E-08,1500,6000,107.3768005,0.00035228,-8172440,0,-6.48217E-08,4.16179E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
